,CharacterID,MovieID,Gender
5990,u5990,m397,m
5991,u5991,m397,?
5992,u5992,m397,?
5993,u5993,m397,?
5994,u5994,m397,?
5995,u5995,m397,?
5996,u5996,m397,m
5997,u5997,m397,m
5998,u5998,m397,m
5999,u5999,m397,f
6000,u6000,m398,?
6001,u6001,m398,f
6002,u6002,m398,?
6003,u6003,m398,?
6004,u6004,m398,m
6005,u6005,m398,?
6006,u6006,m398,?
6007,u6007,m398,f
6008,u6008,m398,m
6009,u6009,m398,m
6010,u6010,m399,m
6011,u6011,m399,f
6012,u6012,m399,m
6013,u6013,m399,m
6014,u6014,m399,?
6015,u6015,m399,m
6016,u6016,m400,?
6017,u6017,m400,?
6018,u6018,m400,?
6019,u6019,m400,f
6020,u6020,m400,f
6021,u6021,m400,?
6022,u6022,m400,?
6023,u6023,m400,?
6024,u6024,m400,?
6025,u6025,m400,?
6026,u6026,m400,?
6027,u6027,m400,m
6028,u6028,m401,?
6029,u6029,m401,f
6030,u6030,m401,?
6031,u6031,m401,?
6032,u6032,m401,?
6033,u6033,m401,m
6034,u6034,m401,?
6035,u6035,m401,f
6036,u6036,m402,?
6037,u6037,m402,?
6038,u6038,m402,?
6039,u6039,m402,m
6040,u6040,m402,f
6041,u6041,m402,?
6042,u6042,m402,?
6043,u6043,m402,?
6044,u6044,m402,?
6045,u6045,m402,m
6046,u6046,m402,?
6047,u6047,m402,?
6048,u6048,m402,?
6049,u6049,m402,m
6050,u6050,m402,?
6051,u6051,m402,?
6052,u6052,m402,?
6053,u6053,m402,?
6054,u6054,m402,f
6055,u6055,m402,?
6056,u6056,m402,?
6057,u6057,m402,?
6058,u6058,m402,?
6059,u6059,m402,?
6060,u6060,m402,?
6061,u6061,m402,?
6062,u6062,m402,?
6063,u6063,m402,m
6064,u6064,m402,?
6065,u6065,m402,?
6066,u6066,m403,?
6067,u6067,m403,?
6068,u6068,m403,m
6069,u6069,m403,?
6070,u6070,m403,?
6071,u6071,m403,?
6072,u6072,m403,?
6073,u6073,m403,f
6074,u6074,m403,f
6075,u6075,m403,m
6076,u6076,m403,?
6077,u6077,m403,?
6078,u6078,m403,?
6079,u6079,m403,m
6080,u6080,m403,?
6081,u6081,m403,?
6082,u6082,m403,m
6083,u6083,m403,?
6084,u6084,m403,?
6085,u6085,m403,?
6086,u6086,m403,?
6087,u6087,m403,?
6088,u6088,m403,?
6089,u6089,m403,?
6090,u6090,m403,m
6091,u6091,m404,?
6092,u6092,m404,?
6093,u6093,m404,?
6094,u6094,m404,?
6095,u6095,m404,f
6096,u6096,m404,f
6097,u6097,m404,?
6098,u6098,m404,m
6099,u6099,m404,?
6100,u6100,m404,?
6101,u6101,m404,m
6102,u6102,m404,?
6103,u6103,m404,m
6104,u6104,m404,?
6105,u6105,m404,?
6106,u6106,m404,?
6107,u6107,m405,f
6108,u6108,m405,?
6109,u6109,m405,f
6110,u6110,m405,m
6111,u6111,m405,?
6112,u6112,m405,m
6113,u6113,m405,?
6114,u6114,m405,m
6115,u6115,m405,?
6116,u6116,m405,?
6117,u6117,m405,?
6118,u6118,m406,?
6119,u6119,m406,?
6120,u6120,m407,?
6121,u6121,m407,m
6122,u6122,m407,?
6123,u6123,m407,m
6124,u6124,m407,?
6125,u6125,m407,f
6126,u6126,m407,?
6127,u6127,m407,m
6128,u6128,m407,?
6129,u6129,m407,?
6130,u6130,m408,f
6131,u6131,m408,?
6132,u6132,m408,?
6133,u6133,m408,?
6134,u6134,m408,f
6135,u6135,m408,?
6136,u6136,m408,m
6137,u6137,m408,f
6138,u6138,m408,?
6139,u6139,m408,?
6140,u6140,m408,m
6141,u6141,m408,m
6142,u6142,m408,?
6143,u6143,m408,m
6144,u6144,m408,?
6145,u6145,m409,f
6146,u6146,m409,m
6147,u6147,m409,?
6148,u6148,m409,m
6149,u6149,m409,m
6150,u6150,m409,m
6151,u6151,m410,?
6152,u6152,m410,?
6153,u6153,m410,?
6154,u6154,m410,?
6155,u6155,m410,f
6156,u6156,m410,m
6157,u6157,m410,m
6158,u6158,m410,m
6159,u6159,m410,m
6160,u6160,m410,f
6161,u6161,m411,?
6162,u6162,m411,?
6163,u6163,m411,f
6164,u6164,m411,?
6165,u6165,m411,m
6166,u6166,m411,m
6167,u6167,m411,?
6168,u6168,m411,f
6169,u6169,m411,m
6170,u6170,m411,?
6171,u6171,m411,?
6172,u6172,m411,?
6173,u6173,m411,m
6174,u6174,m412,?
6175,u6175,m412,?
6176,u6176,m412,?
6177,u6177,m412,?
6178,u6178,m412,?
6179,u6179,m412,?
6180,u6180,m412,?
6181,u6181,m412,?
6182,u6182,m413,?
6183,u6183,m413,?
6184,u6184,m413,?
6185,u6185,m413,m
6186,u6186,m413,?
6187,u6187,m413,m
6188,u6188,m413,f
6189,u6189,m413,m
6190,u6190,m413,m
6191,u6191,m413,m
6192,u6192,m413,?
6193,u6193,m413,?
6194,u6194,m413,?
6195,u6195,m413,?
6196,u6196,m414,f
6197,u6197,m414,?
6198,u6198,m414,?
6199,u6199,m414,m
6200,u6200,m414,?
6201,u6201,m414,?
6202,u6202,m414,?
6203,u6203,m415,?
6204,u6204,m415,f
6205,u6205,m415,m
6206,u6206,m415,?
6207,u6207,m415,?
6208,u6208,m415,m
6209,u6209,m415,?
6210,u6210,m415,?
6211,u6211,m415,?
6212,u6212,m415,?
6213,u6213,m415,?
6214,u6214,m415,?
6215,u6215,m415,?
6216,u6216,m416,?
6217,u6217,m416,m
6218,u6218,m416,?
6219,u6219,m416,?
6220,u6220,m416,f
6221,u6221,m416,?
6222,u6222,m416,m
6223,u6223,m416,f
6224,u6224,m416,?
6225,u6225,m416,?
6226,u6226,m416,m
6227,u6227,m416,?
6228,u6228,m416,?
6229,u6229,m416,?
6230,u6230,m416,m
6231,u6231,m416,F
6232,u6232,m416,?
6233,u6233,m417,?
6234,u6234,m417,?
6235,u6235,m417,?
6236,u6236,m417,?
6237,u6237,m417,?
6238,u6238,m417,?
6239,u6239,m417,?
6240,u6240,m417,?
6241,u6241,m417,?
6242,u6242,m417,m
6243,u6243,m417,?
6244,u6244,m417,?
6245,u6245,m417,?
6246,u6246,m417,?
6247,u6247,m417,?
6248,u6248,m417,m
6249,u6249,m417,?
6250,u6250,m417,?
6251,u6251,m417,M
6252,u6252,m417,?
6253,u6253,m417,?
6254,u6254,m418,?
6255,u6255,m418,?
6256,u6256,m418,m
6257,u6257,m418,m
6258,u6258,m418,f
6259,u6259,m418,m
6260,u6260,m418,m
6261,u6261,m418,?
6262,u6262,m419,?
6263,u6263,m419,?
6264,u6264,m419,?
6265,u6265,m419,?
6266,u6266,m419,f
6267,u6267,m419,m
6268,u6268,m419,?
6269,u6269,m419,M
6270,u6270,m419,?
6271,u6271,m419,?
6272,u6272,m419,?
6273,u6273,m419,?
6274,u6274,m419,?
6275,u6275,m419,?
6276,u6276,m419,?
6277,u6277,m420,?
6278,u6278,m420,f
6279,u6279,m420,m
6280,u6280,m420,m
6281,u6281,m420,?
6282,u6282,m420,?
6283,u6283,m420,?
6284,u6284,m420,?
6285,u6285,m420,?
6286,u6286,m420,?
6287,u6287,m420,?
6288,u6288,m420,?
6289,u6289,m421,m
6290,u6290,m421,?
6291,u6291,m421,?
6292,u6292,m421,?
6293,u6293,m421,?
6294,u6294,m421,m
6295,u6295,m421,?
6296,u6296,m421,?
6297,u6297,m421,f
6298,u6298,m421,?
6299,u6299,m422,?
6300,u6300,m422,?
6301,u6301,m422,?
6302,u6302,m422,?
6303,u6303,m422,?
6304,u6304,m422,?
6305,u6305,m422,m
6306,u6306,m422,?
6307,u6307,m422,?
6308,u6308,m422,?
6309,u6309,m422,?
6310,u6310,m422,?
6311,u6311,m422,?
6312,u6312,m422,?
6313,u6313,m422,?
6314,u6314,m422,?
6315,u6315,m422,?
6316,u6316,m422,?
6317,u6317,m422,m
6318,u6318,m422,m
6319,u6319,m422,?
6320,u6320,m422,?
6321,u6321,m422,?
6322,u6322,m423,m
6323,u6323,m423,f
6324,u6324,m423,m
6325,u6325,m423,?
6326,u6326,m423,f
6327,u6327,m423,?
6328,u6328,m423,m
6329,u6329,m423,?
6330,u6330,m423,m
6331,u6331,m423,?
6332,u6332,m423,m
6333,u6333,m423,?
6334,u6334,m423,m
6335,u6335,m423,?
6336,u6336,m423,?
6337,u6337,m423,m
6338,u6338,m423,?
6339,u6339,m423,?
6340,u6340,m423,f
6341,u6341,m423,m
6342,u6342,m423,f
6343,u6343,m423,?
6344,u6344,m423,m
6345,u6345,m423,?
6346,u6346,m423,m
6347,u6347,m423,f
6348,u6348,m423,?
6349,u6349,m423,?
6350,u6350,m423,?
6351,u6351,m423,m
6352,u6352,m423,?
6353,u6353,m423,?
6354,u6354,m423,?
6355,u6355,m423,?
6356,u6356,m423,?
6357,u6357,m423,?
6358,u6358,m423,?
6359,u6359,m423,?
6360,u6360,m424,?
6361,u6361,m424,m
6362,u6362,m424,?
6363,u6363,m424,?
6364,u6364,m424,?
6365,u6365,m424,f
6366,u6366,m424,?
6367,u6367,m424,m
6368,u6368,m424,?
6369,u6369,m424,?
6370,u6370,m424,?
6371,u6371,m424,?
6372,u6372,m424,?
6373,u6373,m424,m
6374,u6374,m424,?
6375,u6375,m424,m
6376,u6376,m424,?
6377,u6377,m424,?
6378,u6378,m425,m
6379,u6379,m425,f
6380,u6380,m425,?
6381,u6381,m425,m
6382,u6382,m425,?
6383,u6383,m425,?
6384,u6384,m425,f
6385,u6385,m425,?
6386,u6386,m425,?
6387,u6387,m426,f
6388,u6388,m426,?
6389,u6389,m426,?
6390,u6390,m426,?
6391,u6391,m426,m
6392,u6392,m426,?
6393,u6393,m426,f
6394,u6394,m426,?
6395,u6395,m426,?
6396,u6396,m426,?
6397,u6397,m426,?
6398,u6398,m426,m
6399,u6399,m426,?
6400,u6400,m426,?
6401,u6401,m426,m
6402,u6402,m426,?
6403,u6403,m426,?
6404,u6404,m427,f
6405,u6405,m427,?
6406,u6406,m427,?
6407,u6407,m427,?
6408,u6408,m427,?
6409,u6409,m427,f
6410,u6410,m427,f
6411,u6411,m427,?
6412,u6412,m427,f
6413,u6413,m427,m
6414,u6414,m427,?
6415,u6415,m427,f
6416,u6416,m427,m
6417,u6417,m428,?
6418,u6418,m428,?
6419,u6419,m428,m
6420,u6420,m428,f
6421,u6421,m428,?
6422,u6422,m428,?
6423,u6423,m428,?
6424,u6424,m428,m
6425,u6425,m428,?
6426,u6426,m428,m
6427,u6427,m428,?
6428,u6428,m428,m
6429,u6429,m428,?
6430,u6430,m428,m
6431,u6431,m428,f
6432,u6432,m428,f
6433,u6433,m428,?
6434,u6434,m428,m
6435,u6435,m428,m
6436,u6436,m428,?
6437,u6437,m428,m
6438,u6438,m428,f
6439,u6439,m428,f
6440,u6440,m428,?
6441,u6441,m428,?
6442,u6442,m428,?
6443,u6443,m428,m
6444,u6444,m428,?
6445,u6445,m428,?
6446,u6446,m428,m
6447,u6447,m428,f
6448,u6448,m428,?
6449,u6449,m428,m
6450,u6450,m428,m
6451,u6451,m428,?
6452,u6452,m428,?
6453,u6453,m429,?
6454,u6454,m429,m
6455,u6455,m429,m
6456,u6456,m429,m
6457,u6457,m429,?
6458,u6458,m429,?
6459,u6459,m429,m
6460,u6460,m429,?
6461,u6461,m429,?
6462,u6462,m429,?
6463,u6463,m429,?
6464,u6464,m429,m
6465,u6465,m429,?
6466,u6466,m430,?
6467,u6467,m430,?
6468,u6468,m430,?
6469,u6469,m430,m
6470,u6470,m430,?
6471,u6471,m430,?
6472,u6472,m430,?
6473,u6473,m430,f
6474,u6474,m430,?
6475,u6475,m430,?
6476,u6476,m430,?
6477,u6477,m431,?
6478,u6478,m431,?
6479,u6479,m431,?
6480,u6480,m431,m
6481,u6481,m431,m
6482,u6482,m431,?
6483,u6483,m431,?
6484,u6484,m431,m
6485,u6485,m431,?
6486,u6486,m431,?
6487,u6487,m431,m
6488,u6488,m431,m
6489,u6489,m431,m
6490,u6490,m431,f
6491,u6491,m431,?
6492,u6492,m431,f
6493,u6493,m431,?
6494,u6494,m431,?
6495,u6495,m431,?
6496,u6496,m431,m
6497,u6497,m431,?
6498,u6498,m431,?
6499,u6499,m432,m
6500,u6500,m432,?
6501,u6501,m432,?
6502,u6502,m432,m
6503,u6503,m432,?
6504,u6504,m432,?
6505,u6505,m432,?
6506,u6506,m432,f
6507,u6507,m432,?
6508,u6508,m432,?
6509,u6509,m432,?
6510,u6510,m432,?
6511,u6511,m432,?
6512,u6512,m432,?
6513,u6513,m432,?
6514,u6514,m432,?
6515,u6515,m432,m
6516,u6516,m433,?
6517,u6517,m433,?
6518,u6518,m433,?
6519,u6519,m433,?
6520,u6520,m433,m
6521,u6521,m433,?
6522,u6522,m433,m
6523,u6523,m433,m
6524,u6524,m433,f
6525,u6525,m433,?
6526,u6526,m433,m
6527,u6527,m433,f
6528,u6528,m434,?
6529,u6529,m434,?
6530,u6530,m434,?
6531,u6531,m434,?
6532,u6532,m434,m
6533,u6533,m434,?
6534,u6534,m434,m
6535,u6535,m434,?
6536,u6536,m434,?
6537,u6537,m434,m
6538,u6538,m434,?
6539,u6539,m434,m
6540,u6540,m434,?
6541,u6541,m434,?
6542,u6542,m434,f
6543,u6543,m434,m
6544,u6544,m435,f
6545,u6545,m435,?
6546,u6546,m435,?
6547,u6547,m435,?
6548,u6548,m435,m
6549,u6549,m435,?
6550,u6550,m435,?
6551,u6551,m435,m
6552,u6552,m435,m
6553,u6553,m435,m
6554,u6554,m435,?
6555,u6555,m435,f
6556,u6556,m435,?
6557,u6557,m435,m
6558,u6558,m436,?
6559,u6559,m436,?
6560,u6560,m436,m
6561,u6561,m436,?
6562,u6562,m436,?
6563,u6563,m436,m
6564,u6564,m436,?
6565,u6565,m436,?
6566,u6566,m436,?
6567,u6567,m436,f
6568,u6568,m436,m
6569,u6569,m437,?
6570,u6570,m437,?
6571,u6571,m437,?
6572,u6572,m437,m
6573,u6573,m437,?
6574,u6574,m437,m
6575,u6575,m437,?
6576,u6576,m437,f
6577,u6577,m437,?
6578,u6578,m437,?
6579,u6579,m437,?
6580,u6580,m437,?
6581,u6581,m437,m
6582,u6582,m438,?
6583,u6583,m438,m
6584,u6584,m438,?
6585,u6585,m438,?
6586,u6586,m438,?
6587,u6587,m438,m
6588,u6588,m438,?
6589,u6589,m438,?
6590,u6590,m438,?
6591,u6591,m438,?
6592,u6592,m439,?
6593,u6593,m439,m
6594,u6594,m439,?
6595,u6595,m439,?
6596,u6596,m439,?
6597,u6597,m439,?
6598,u6598,m439,?
6599,u6599,m439,m
6600,u6600,m439,?
6601,u6601,m439,?
6602,u6602,m439,?
6603,u6603,m439,?
6604,u6604,m440,?
6605,u6605,m440,?
6606,u6606,m440,m
6607,u6607,m440,?
6608,u6608,m440,m
6609,u6609,m440,?
6610,u6610,m440,?
6611,u6611,m440,f
6612,u6612,m441,f
6613,u6613,m441,m
6614,u6614,m441,?
6615,u6615,m441,m
6616,u6616,m441,?
6617,u6617,m441,f
6618,u6618,m441,f
6619,u6619,m442,m
6620,u6620,m442,?
6621,u6621,m442,?
6622,u6622,m442,m
6623,u6623,m442,m
6624,u6624,m442,?
6625,u6625,m442,?
6626,u6626,m442,f
6627,u6627,m442,?
6628,u6628,m442,m
6629,u6629,m442,?
6630,u6630,m443,?
6631,u6631,m443,?
6632,u6632,m443,f
6633,u6633,m443,m
6634,u6634,m443,?
6635,u6635,m443,?
6636,u6636,m443,?
6637,u6637,m443,m
6638,u6638,m443,?
6639,u6639,m443,m
6640,u6640,m443,?
6641,u6641,m443,f
6642,u6642,m443,m
6643,u6643,m443,?
6644,u6644,m444,?
6645,u6645,m444,?
6646,u6646,m444,m
6647,u6647,m444,?
6648,u6648,m444,?
6649,u6649,m444,f
6650,u6650,m444,?
6651,u6651,m444,?
6652,u6652,m444,m
6653,u6653,m444,?
6654,u6654,m444,m
6655,u6655,m444,?
6656,u6656,m444,?
6657,u6657,m444,m
6658,u6658,m444,f
6659,u6659,m444,m
6660,u6660,m444,f
6661,u6661,m444,?
6662,u6662,m444,?
6663,u6663,m445,?
6664,u6664,m445,m
6665,u6665,m445,m
6666,u6666,m445,m
6667,u6667,m445,?
6668,u6668,m445,?
6669,u6669,m445,?
6670,u6670,m445,?
6671,u6671,m445,m
6672,u6672,m445,m
6673,u6673,m445,?
6674,u6674,m445,?
6675,u6675,m445,?
6676,u6676,m445,?
6677,u6677,m445,?
6678,u6678,m445,?
6679,u6679,m445,?
6680,u6680,m445,?
6681,u6681,m445,?
6682,u6682,m445,?
6683,u6683,m445,?
6684,u6684,m445,?
6685,u6685,m445,?
6686,u6686,m445,?
6687,u6687,m445,?
6688,u6688,m445,?
6689,u6689,m445,m
6690,u6690,m445,?
6691,u6691,m446,m
6692,u6692,m446,?
6693,u6693,m446,?
6694,u6694,m446,?
6695,u6695,m446,?
6696,u6696,m446,m
6697,u6697,m446,?
6698,u6698,m446,m
6699,u6699,m446,?
6700,u6700,m446,?
6701,u6701,m446,m
6702,u6702,m446,?
6703,u6703,m446,m
6704,u6704,m446,f
6705,u6705,m447,?
6706,u6706,m447,f
6707,u6707,m447,?
6708,u6708,m447,?
6709,u6709,m447,?
6710,u6710,m447,?
6711,u6711,m447,?
6712,u6712,m447,m
6713,u6713,m447,?
6714,u6714,m448,m
6715,u6715,m448,f
6716,u6716,m448,?
6717,u6717,m448,f
6718,u6718,m448,m
6719,u6719,m448,f
6720,u6720,m448,?
6721,u6721,m448,?
6722,u6722,m448,?
6723,u6723,m448,?
6724,u6724,m448,?
6725,u6725,m448,?
6726,u6726,m448,?
6727,u6727,m448,?
6728,u6728,m448,?
6729,u6729,m448,?
6730,u6730,m448,?
6731,u6731,m448,?
6732,u6732,m448,?
6733,u6733,m448,f
6734,u6734,m448,?
6735,u6735,m448,?
6736,u6736,m449,?
6737,u6737,m449,M
6738,u6738,m449,?
6739,u6739,m449,M
6740,u6740,m449,M
6741,u6741,m449,M
6742,u6742,m449,F
6743,u6743,m449,M
6744,u6744,m450,?
6745,u6745,m450,?
6746,u6746,m450,?
6747,u6747,m450,m
6748,u6748,m450,?
6749,u6749,m450,m
6750,u6750,m450,?
6751,u6751,m450,?
6752,u6752,m450,?
6753,u6753,m450,?
6754,u6754,m450,m
6755,u6755,m450,m
6756,u6756,m450,f
6757,u6757,m450,m
6758,u6758,m450,f
6759,u6759,m450,?
6760,u6760,m450,f
6761,u6761,m451,?
6762,u6762,m451,?
6763,u6763,m451,?
6764,u6764,m451,?
6765,u6765,m451,m
6766,u6766,m451,?
6767,u6767,m451,m
6768,u6768,m451,?
6769,u6769,m451,?
6770,u6770,m451,f
6771,u6771,m451,m
6772,u6772,m451,f
6773,u6773,m452,M
6774,u6774,m452,f
6775,u6775,m452,f
6776,u6776,m452,?
6777,u6777,m452,m
6778,u6778,m452,?
6779,u6779,m452,?
6780,u6780,m453,?
6781,u6781,m453,?
6782,u6782,m453,m
6783,u6783,m453,?
6784,u6784,m453,?
6785,u6785,m453,?
6786,u6786,m453,?
6787,u6787,m453,m
6788,u6788,m453,?
6789,u6789,m453,f
6790,u6790,m453,?
6791,u6791,m453,?
6792,u6792,m453,?
6793,u6793,m453,f
6794,u6794,m453,?
6795,u6795,m453,?
6796,u6796,m453,?
6797,u6797,m453,m
6798,u6798,m453,?
6799,u6799,m453,?
6800,u6800,m453,m
6801,u6801,m453,m
6802,u6802,m453,?
6803,u6803,m453,?
6804,u6804,m454,?
6805,u6805,m454,?
6806,u6806,m454,?
6807,u6807,m454,?
6808,u6808,m454,m
6809,u6809,m454,?
6810,u6810,m454,?
6811,u6811,m454,?
6812,u6812,m454,?
6813,u6813,m454,?
6814,u6814,m454,?
6815,u6815,m454,?
6816,u6816,m454,?
6817,u6817,m454,m
6818,u6818,m454,m
6819,u6819,m455,?
6820,u6820,m455,?
6821,u6821,m455,?
6822,u6822,m455,m
6823,u6823,m455,?
6824,u6824,m455,?
6825,u6825,m455,?
6826,u6826,m455,?
6827,u6827,m455,?
6828,u6828,m455,?
6829,u6829,m455,f
6830,u6830,m455,f
6831,u6831,m455,?
6832,u6832,m455,?
6833,u6833,m455,m
6834,u6834,m455,?
6835,u6835,m455,?
6836,u6836,m455,?
6837,u6837,m455,m
6838,u6838,m456,?
6839,u6839,m456,?
6840,u6840,m456,?
6841,u6841,m457,?
6842,u6842,m457,?
6843,u6843,m457,?
6844,u6844,m457,?
6845,u6845,m457,M
6846,u6846,m457,?
6847,u6847,m457,?
6848,u6848,m457,?
6849,u6849,m457,?
6850,u6850,m457,?
6851,u6851,m457,F
6852,u6852,m457,?
6853,u6853,m457,?
6854,u6854,m458,f
6855,u6855,m458,f
6856,u6856,m458,?
6857,u6857,m458,?
6858,u6858,m458,m
6859,u6859,m458,?
6860,u6860,m458,f
6861,u6861,m458,?
6862,u6862,m458,?
6863,u6863,m458,?
6864,u6864,m458,m
6865,u6865,m458,m
6866,u6866,m458,?
6867,u6867,m458,?
6868,u6868,m459,?
6869,u6869,m459,?
6870,u6870,m459,?
6871,u6871,m459,?
6872,u6872,m459,f
6873,u6873,m459,?
6874,u6874,m459,?
6875,u6875,m460,?
6876,u6876,m460,?
6877,u6877,m460,m
6878,u6878,m460,m
6879,u6879,m460,?
6880,u6880,m460,f
6881,u6881,m460,?
6882,u6882,m460,?
6883,u6883,m461,?
6884,u6884,m461,?
6885,u6885,m461,?
6886,u6886,m461,f
6887,u6887,m461,?
6888,u6888,m461,?
6889,u6889,m461,f
6890,u6890,m461,m
6891,u6891,m461,?
6892,u6892,m461,?
6893,u6893,m461,?
6894,u6894,m461,?
6895,u6895,m461,?
6896,u6896,m462,f
6897,u6897,m462,?
6898,u6898,m462,?
6899,u6899,m462,?
6900,u6900,m462,?
6901,u6901,m462,?
6902,u6902,m462,?
6903,u6903,m462,?
6904,u6904,m462,?
6905,u6905,m462,?
6906,u6906,m462,m
6907,u6907,m462,?
6908,u6908,m462,?
6909,u6909,m462,m
6910,u6910,m462,?
6911,u6911,m462,?
6912,u6912,m462,m
6913,u6913,m463,F
6914,u6914,m463,m
6915,u6915,m463,?
6916,u6916,m463,?
6917,u6917,m463,?
6918,u6918,m463,?
6919,u6919,m463,m
6920,u6920,m463,?
6921,u6921,m463,m
6922,u6922,m463,?
6923,u6923,m463,?
6924,u6924,m463,?
6925,u6925,m463,?
6926,u6926,m463,?
6927,u6927,m463,f
6928,u6928,m463,?
6929,u6929,m463,?
6930,u6930,m463,m
6931,u6931,m463,m
6932,u6932,m463,m
6933,u6933,m463,?
6934,u6934,m464,?
6935,u6935,m464,?
6936,u6936,m464,?
6937,u6937,m464,?
6938,u6938,m464,?
6939,u6939,m464,?
6940,u6940,m464,f
6941,u6941,m464,?
6942,u6942,m464,?
6943,u6943,m464,m
6944,u6944,m464,f
6945,u6945,m464,m
6946,u6946,m464,?
6947,u6947,m464,m
6948,u6948,m464,?
6949,u6949,m465,?
6950,u6950,m465,?
6951,u6951,m465,m
6952,u6952,m465,?
6953,u6953,m465,f
6954,u6954,m465,m
6955,u6955,m465,m
6956,u6956,m465,?
6957,u6957,m465,?
6958,u6958,m465,?
6959,u6959,m465,?
6960,u6960,m465,?
6961,u6961,m465,m
6962,u6962,m465,?
6963,u6963,m465,?
6964,u6964,m465,?
6965,u6965,m465,?
6966,u6966,m465,?
6967,u6967,m465,m
6968,u6968,m466,m
6969,u6969,m466,?
6970,u6970,m466,f
6971,u6971,m466,f
6972,u6972,m466,?
6973,u6973,m466,?
6974,u6974,m467,f
6975,u6975,m467,m
6976,u6976,m467,m
6977,u6977,m467,?
6978,u6978,m467,?
6979,u6979,m467,m
6980,u6980,m467,m
6981,u6981,m467,m
6982,u6982,m467,m
6983,u6983,m467,f
6984,u6984,m467,?
6985,u6985,m467,?
6986,u6986,m467,m
6987,u6987,m467,m
6988,u6988,m467,?
6989,u6989,m467,?
6990,u6990,m467,?
6991,u6991,m467,m
6992,u6992,m467,?
6993,u6993,m468,?
6994,u6994,m468,?
6995,u6995,m468,?
6996,u6996,m468,?
6997,u6997,m468,?
6998,u6998,m468,?
6999,u6999,m468,?
7000,u7000,m468,m
7001,u7001,m468,?
7002,u7002,m468,?
7003,u7003,m468,?
7004,u7004,m468,f
7005,u7005,m468,?
7006,u7006,m468,?
7007,u7007,m468,?
7008,u7008,m468,?
7009,u7009,m468,?
7010,u7010,m468,m
7011,u7011,m468,?
7012,u7012,m468,?
7013,u7013,m468,?
7014,u7014,m469,?
7015,u7015,m469,?
7016,u7016,m469,f
7017,u7017,m469,m
7018,u7018,m469,?
7019,u7019,m469,?
7020,u7020,m469,?
7021,u7021,m469,m
7022,u7022,m469,M
7023,u7023,m469,f
7024,u7024,m469,?
7025,u7025,m469,f
7026,u7026,m469,m
7027,u7027,m469,?
7028,u7028,m469,?
7029,u7029,m470,?
7030,u7030,m470,m
7031,u7031,m470,m
7032,u7032,m470,?
7033,u7033,m470,?
7034,u7034,m470,?
7035,u7035,m470,?
7036,u7036,m470,?
7037,u7037,m471,m
7038,u7038,m471,?
7039,u7039,m471,f
7040,u7040,m471,?
7041,u7041,m471,?
7042,u7042,m471,m
7043,u7043,m471,?
7044,u7044,m471,?
7045,u7045,m471,?
7046,u7046,m471,m
7047,u7047,m471,m
7048,u7048,m471,?
7049,u7049,m471,?
7050,u7050,m471,?
7051,u7051,m471,?
7052,u7052,m471,?
7053,u7053,m471,?
7054,u7054,m472,?
7055,u7055,m472,f
7056,u7056,m472,?
7057,u7057,m472,m
7058,u7058,m472,?
7059,u7059,m472,?
7060,u7060,m472,m
7061,u7061,m472,?
7062,u7062,m472,?
7063,u7063,m473,m
7064,u7064,m473,?
7065,u7065,m473,?
7066,u7066,m473,?
7067,u7067,m473,?
7068,u7068,m473,?
7069,u7069,m473,?
7070,u7070,m473,?
7071,u7071,m473,?
7072,u7072,m473,M
7073,u7073,m473,m
7074,u7074,m473,?
7075,u7075,m474,?
7076,u7076,m474,?
7077,u7077,m474,?
7078,u7078,m474,m
7079,u7079,m474,?
7080,u7080,m474,?
7081,u7081,m474,?
7082,u7082,m474,?
7083,u7083,m474,m
7084,u7084,m474,?
7085,u7085,m474,?
7086,u7086,m474,?
7087,u7087,m474,?
7088,u7088,m475,F
7089,u7089,m475,M
7090,u7090,m475,?
7091,u7091,m475,?
7092,u7092,m475,?
7093,u7093,m475,?
7094,u7094,m475,M
7095,u7095,m475,?
7096,u7096,m475,?
7097,u7097,m475,?
7098,u7098,m475,?
7099,u7099,m475,?
7100,u7100,m475,?
7101,u7101,m475,M
7102,u7102,m475,?
7103,u7103,m475,?
7104,u7104,m475,?
7105,u7105,m475,?
7106,u7106,m476,f
7107,u7107,m476,?
7108,u7108,m476,?
7109,u7109,m476,?
7110,u7110,m476,m
7111,u7111,m476,m
7112,u7112,m476,m
7113,u7113,m476,?
7114,u7114,m476,?
7115,u7115,m476,?
7116,u7116,m476,f
7117,u7117,m476,?
7118,u7118,m477,m
7119,u7119,m477,?
7120,u7120,m477,?
7121,u7121,m477,m
7122,u7122,m477,f
7123,u7123,m477,m
7124,u7124,m477,?
7125,u7125,m478,?
7126,u7126,m478,m
7127,u7127,m478,?
7128,u7128,m478,?
7129,u7129,m478,?
7130,u7130,m478,?
7131,u7131,m479,?
7132,u7132,m479,?
7133,u7133,m479,m
7134,u7134,m479,?
7135,u7135,m479,f
7136,u7136,m479,?
7137,u7137,m479,?
7138,u7138,m479,?
7139,u7139,m479,m
7140,u7140,m479,?
7141,u7141,m479,m
7142,u7142,m479,f
7143,u7143,m480,?
7144,u7144,m480,f
7145,u7145,m480,m
7146,u7146,m480,m
7147,u7147,m480,?
7148,u7148,m480,m
7149,u7149,m480,m
7150,u7150,m480,?
7151,u7151,m480,?
7152,u7152,m480,?
7153,u7153,m480,?
7154,u7154,m480,?
